"lead_id","created_at","source","campaign_id","triage_category","lead_status","lead_score","company_size","industry","persona","region","preferred_channel","gdpr_consent","email","phone","assigned_engagement_agent","last_active_at"
"L0002376","2025-05-25T21:31:30","Google Ads","CMP0005","Campaign Qualified","Open","88","5000+","FinTech","Procurement","LATAM","Email","True","exqqle@example.com","+1-521-993-2742","EN-008","2025-08-03T16:54:08"
"L0002377","2025-06-21T00:15:00","Website","CMP0010","Cold Lead","Unqualified","52","1001-5000","E‑commerce","CMO","US","Ads","False","ywdjbb@example.com","+1-341-487-2070","EN-008","2025-06-22T12:44:48"
"L0002378","2025-05-03T22:52:28","Website","CMP0007","Campaign Qualified","Open","33","51-200","FinTech","Founder","APAC","Social","False","qnwawi@example.com","+1-831-341-3181","EN-016","2025-08-04T01:04:19"
"L0002379","2025-05-05T13:41:28","Outbound","CMP0005","Campaign Qualified","Qualified","51","1001-5000","Media","Sales Lead","LATAM","Call","False","ptnlek@example.com","+1-805-646-6008","EN-003","2025-05-17T22:16:02"
"L0002380","2025-06-11T02:33:04","LinkedIn","CMP0028","Campaign Qualified","Open","65","51-200","Retail","Sales Lead","EU","Call","False","seonyl@example.com","+1-308-830-5631","EN-016","2025-07-11T14:38:20"
"L0002381","2025-05-10T06:24:27","Google Ads","CMP0025","Campaign Qualified","New","40","1-10","E‑commerce","Founder","EU","SMS","True","tdyjof@example.com","+1-864-934-3265","EN-007","2025-08-25T10:29:00"
"L0002382","2025-05-17T15:27:05","Outbound","CMP0008","Campaign Qualified","Open","40","1-10","Retail","Sales Lead","India","Web","True","mrxkmm@example.com","+1-314-818-9635","EN-019","2025-07-20T19:42:10"
"L0002383","2025-05-14T04:38:04","Event","CMP0004","Campaign Qualified","Open","66","201-1000","FinTech","CMO","LATAM","Email","True","mijxke@example.com","+1-508-333-4444","EN-013","2025-06-17T16:59:50"
"L0002384","2025-06-28T16:59:39","LinkedIn","CMP0017","Cold Lead","Converted","59","5000+","Retail","Engineer","LATAM","Social","False","bhqmwn@example.com","+1-223-565-8528","EN-003","2025-07-05T06:16:40"
"L0002385","2025-08-05T15:32:24","Google Ads","CMP0021","Campaign Qualified","New","60","11-50","Media","Marketing Manager","LATAM","Web","False","ehgpfk@example.com","+1-253-493-6071","EN-018","2025-08-23T23:48:55"
"L0002386","2025-07-17T03:16:23","Event","CMP0024","Campaign Qualified","New","44","1001-5000","E‑commerce","Sales Lead","US","Web","True","tsqhlh@example.com","+1-627-648-9484","EN-010","2025-08-04T08:03:37"
"L0002387","2025-05-25T08:31:59","Referral","CMP0008","Cold Lead","New","55","5000+","E‑commerce","Engineer","LATAM","Web","True","imwdfi@example.com","+1-842-985-6765","EN-011","2025-07-28T14:48:56"
"L0002388","2025-07-25T02:05:38","Google Ads","CMP0021","Cold Lead","Qualified","41","1001-5000","SaaS","Sales Lead","MEA","Call","True","vqjzaa@example.com","+1-696-400-2701","EN-009","2025-07-30T03:38:48"
"L0002389","2025-05-30T09:21:12","Referral","CMP0012","Cold Lead","New","77","11-50","Manufacturing","Sales Lead","MEA","Call","True","gjiqqi@example.com","+1-307-710-8686","EN-010","2025-07-31T00:12:19"
"L0002390","2025-08-12T06:19:03","LinkedIn","CMP0011","Campaign Qualified","Qualified","80","51-200","FinTech","Engineer","APAC","Social","False","indeeb@example.com","+1-274-203-7854","EN-010","2025-08-26T02:51:13"
"L0002391","2025-07-18T19:14:46","Website","CMP0006","Campaign Qualified","New","23","1-10","E‑commerce","Engineer","APAC","Web","False","kqlgea@example.com","+1-787-444-3634","EN-004","2025-08-23T11:18:20"
"L0002392","2025-08-20T06:08:08","LinkedIn","CMP0024","Cold Lead","Qualified","41","11-50","SaaS","Marketing Manager","India","Email","False","sbxkqr@example.com","+1-986-543-9863","EN-017","2025-08-23T07:56:56"
"L0002393","2025-06-22T22:05:02","Google Ads","CMP0005","Campaign Qualified","New","30","51-200","E‑commerce","Founder","India","Email","True","uraomt@example.com","+1-504-259-7748","EN-005","2025-07-16T16:51:57"
"L0002394","2025-06-06T05:09:29","Website","CMP0012","Campaign Qualified","Converted","46","201-1000","Manufacturing","Founder","LATAM","SMS","False","peoanj@example.com","+1-282-477-4470","EN-009","2025-06-23T12:14:51"
"L0002395","2025-06-04T20:30:30","Website","CMP0027","Campaign Qualified","New","58","1-10","SaaS","Sales Lead","MEA","Social","True","dmqywx@example.com","+1-780-397-7557","EN-016","2025-07-03T07:22:52"
"L0002396","2025-06-01T22:07:35","Google Ads","CMP0013","Campaign Qualified","Open","31","201-1000","Media","Engineer","LATAM","SMS","True","xtndbf@example.com","+1-868-558-3820","EN-019","2025-06-16T12:34:06"
"L0002397","2025-06-10T08:46:53","Google Ads","CMP0012","General Inquiry","New","41","11-50","Media","Sales Lead","APAC","Email","False","hnaqqg@example.com","+1-763-897-7539","EN-018","2025-07-04T16:07:51"
"L0002398","2025-07-19T13:37:41","Website","CMP0028","Campaign Qualified","Converted","39","11-50","Retail","Founder","MEA","Call","True","jqdpfp@example.com","+1-680-257-3167","EN-004","2025-08-03T00:37:50"
"L0002399","2025-07-13T23:00:33","Website","CMP0013","Cold Lead","Qualified","64","1-10","EdTech","Sales Lead","India","SMS","True","bzwrqz@example.com","+1-469-500-2352","EN-019","2025-08-19T06:45:40"
"L0002400","2025-05-09T15:22:46","Event","CMP0009","Campaign Qualified","Open","61","1-10","FinTech","Procurement","India","SMS","False","yaaiuv@example.com","+1-443-661-4061","EN-009","2025-07-25T17:29:27"
"L0002401","2025-06-22T03:24:12","Event","CMP0026","Campaign Qualified","New","45","51-200","E‑commerce","Founder","LATAM","Web","True","xikgwr@example.com","+1-696-819-2167","EN-004","2025-06-29T14:40:40"
"L0002402","2025-08-04T10:01:14","Google Ads","CMP0004","Campaign Qualified","Qualified","63","11-50","Media","CMO","LATAM","Email","False","pytdwd@example.com","+1-556-452-9950","EN-009","2025-08-07T20:22:44"
"L0002403","2025-08-16T04:18:55","Referral","CMP0026","General Inquiry","Converted","49","201-1000","E‑commerce","Sales Lead","MEA","Ads","True","megxjn@example.com","+1-732-441-8143","EN-014","2025-08-16T12:30:22"
"L0002404","2025-08-06T00:32:34","Google Ads","CMP0007","Campaign Qualified","Qualified","54","1-10","HealthTech","Engineer","EU","SMS","True","fwcvow@example.com","+1-624-734-7648","EN-013","2025-08-21T15:57:42"
"L0002405","2025-08-09T12:29:59","Website","CMP0001","Campaign Qualified","Open","93","51-200","HealthTech","Founder","US","Email","True","vmjqrr@example.com","+1-216-487-8706","EN-001","2025-08-24T12:58:19"
"L0002406","2025-05-31T04:09:45","Google Ads","CMP0008","General Inquiry","Open","86","1-10","EdTech","CMO","India","Email","True","uhvmop@example.com","+1-846-347-7678","EN-017","2025-07-30T13:45:51"
"L0002407","2025-06-24T01:04:20","Outbound","CMP0011","Campaign Qualified","Open","34","201-1000","FinTech","Procurement","EU","Call","True","tytwnd@example.com","+1-516-230-8722","EN-006","2025-08-13T01:15:06"
"L0002408","2025-05-17T14:19:48","Event","CMP0020","Cold Lead","Qualified","76","1-10","Retail","Founder","India","Web","True","pntpob@example.com","+1-219-839-4405","EN-008","2025-08-02T02:40:23"
"L0002409","2025-06-04T08:51:24","Referral","CMP0009","Cold Lead","New","76","11-50","FinTech","Sales Lead","APAC","Web","False","dmursm@example.com","+1-389-351-2669","EN-011","2025-07-08T04:28:13"
"L0002410","2025-06-16T05:41:06","Website","CMP0002","Cold Lead","Open","37","1001-5000","HealthTech","CMO","LATAM","SMS","False","jcrisu@example.com","+1-270-632-1069","EN-018","2025-07-24T23:22:35"
"L0002411","2025-06-03T16:31:23","Event","CMP0010","Cold Lead","Qualified","76","1-10","HealthTech","CMO","LATAM","SMS","False","vatimv@example.com","+1-856-788-7653","EN-013","2025-08-14T21:52:04"
"L0002412","2025-06-29T04:35:29","Outbound","CMP0016","Campaign Qualified","Qualified","90","1001-5000","E‑commerce","CMO","EU","Call","True","lfopcg@example.com","+1-609-537-6979","EN-002","2025-08-08T01:48:03"
"L0002413","2025-06-12T04:44:54","Referral","CMP0023","Cold Lead","Open","37","1-10","Retail","Sales Lead","India","SMS","True","wjqtby@example.com","+1-588-622-8255","EN-013","2025-06-18T03:55:07"
"L0002414","2025-06-05T16:29:43","Website","CMP0013","Campaign Qualified","New","41","5000+","Manufacturing","Engineer","US","Ads","True","lagxge@example.com","+1-821-306-7850","EN-005","2025-07-17T10:03:38"
"L0002415","2025-06-08T08:33:56","Website","CMP0015","Campaign Qualified","New","80","51-200","FinTech","CMO","EU","Email","True","rdqvuv@example.com","+1-396-725-2517","EN-019","2025-06-11T02:24:20"
"L0002416","2025-06-15T03:52:33","LinkedIn","CMP0007","Campaign Qualified","New","65","1-10","FinTech","Procurement","APAC","Web","True","sinfec@example.com","+1-505-521-4395","EN-011","2025-06-23T15:56:40"
"L0002417","2025-06-12T06:01:55","LinkedIn","CMP0014","Cold Lead","Converted","71","5000+","EdTech","CMO","US","Call","False","zpzzxj@example.com","+1-400-977-6705","EN-009","2025-07-25T13:50:43"
"L0002418","2025-05-17T12:39:38","Event","CMP0028","Campaign Qualified","Converted","66","11-50","FinTech","Marketing Manager","APAC","Email","False","uozrdk@example.com","+1-752-336-5173","EN-011","2025-05-25T14:19:13"
"L0002419","2025-06-03T17:36:48","Outbound","CMP0030","Campaign Qualified","Open","67","5000+","Retail","Procurement","India","Email","True","rnctjh@example.com","+1-819-400-2749","EN-010","2025-07-05T00:29:38"
"L0002420","2025-06-18T07:31:23","Event","CMP0011","Campaign Qualified","New","33","1001-5000","Retail","Founder","EU","SMS","False","swccvi@example.com","+1-446-431-8416","EN-001","2025-08-04T07:33:26"
"L0002421","2025-06-16T00:09:16","LinkedIn","CMP0003","Campaign Qualified","Qualified","80","201-1000","SaaS","Sales Lead","LATAM","Ads","True","uelnth@example.com","+1-200-878-7354","EN-020","2025-07-29T19:10:48"
"L0002422","2025-05-28T06:26:10","Partner","CMP0014","Campaign Qualified","New","83","1-10","EdTech","Founder","LATAM","SMS","True","pbtcjl@example.com","+1-847-663-6136","EN-018","2025-07-04T15:50:47"
"L0002423","2025-06-20T01:39:11","Referral","CMP0009","Campaign Qualified","Qualified","55","1-10","FinTech","Engineer","APAC","Ads","True","wliugv@example.com","+1-644-314-5832","EN-008","2025-08-11T15:26:39"
"L0002424","2025-06-22T18:55:42","Website","CMP0020","General Inquiry","New","59","201-1000","Media","Marketing Manager","APAC","Ads","False","kpbhgj@example.com","+1-875-970-2012","EN-020","2025-07-27T00:37:31"
"L0002425","2025-07-16T04:19:48","Website","CMP0022","Cold Lead","New","29","51-200","Manufacturing","CMO","LATAM","Web","True","eydqln@example.com","+1-516-407-6880","EN-018","2025-08-19T03:03:01"
"L0002426","2025-07-10T19:55:29","Google Ads","CMP0004","General Inquiry","Open","70","201-1000","Retail","CMO","LATAM","Ads","True","ysrdiq@example.com","+1-476-432-8991","EN-014","2025-07-29T20:58:58"
"L0002427","2025-07-21T17:41:34","Referral","CMP0017","Campaign Qualified","New","71","1-10","Retail","Marketing Manager","EU","Call","False","pizpyu@example.com","+1-635-881-9542","EN-020","2025-08-07T02:11:34"
"L0002428","2025-08-06T14:03:56","Event","CMP0005","Cold Lead","Open","58","11-50","SaaS","Procurement","LATAM","Call","False","sniqdp@example.com","+1-917-987-5902","EN-008","2025-08-08T15:40:09"
"L0002429","2025-06-30T15:06:20","Outbound","CMP0023","Campaign Qualified","New","82","1-10","Manufacturing","Marketing Manager","APAC","Call","True","pmkidy@example.com","+1-569-706-5287","EN-002","2025-07-30T15:40:53"
"L0002430","2025-05-05T09:16:39","Outbound","CMP0012","Campaign Qualified","Qualified","53","201-1000","Media","Founder","EU","Ads","False","xlyugz@example.com","+1-874-652-9003","EN-011","2025-05-20T07:44:33"
"L0002431","2025-05-01T02:09:23","Google Ads","CMP0013","Cold Lead","Open","71","1-10","EdTech","Founder","MEA","Social","True","hucshs@example.com","+1-264-711-1817","EN-017","2025-05-30T18:54:31"
"L0002432","2025-08-18T10:31:04","Website","CMP0002","Cold Lead","Unqualified","39","1-10","HealthTech","Procurement","US","Email","True","pjbthg@example.com","+1-890-656-3891","EN-020","2025-08-25T09:10:48"
"L0002433","2025-05-11T15:27:07","Event","CMP0012","Campaign Qualified","New","59","1001-5000","HealthTech","Engineer","LATAM","Email","False","pxishj@example.com","+1-757-489-5645","EN-005","2025-07-24T20:31:10"
"L0002434","2025-06-15T00:41:15","Website","CMP0027","General Inquiry","Qualified","56","5000+","EdTech","Engineer","MEA","Ads","True","obsouo@example.com","+1-501-291-4415","EN-002","2025-06-26T10:30:13"
"L0002435","2025-07-21T23:46:35","Event","CMP0013","Cold Lead","Qualified","64","5000+","EdTech","Procurement","US","Social","False","qowhyz@example.com","+1-899-695-4185","EN-007","2025-08-04T19:28:56"
"L0002436","2025-06-15T09:13:33","Outbound","CMP0023","Cold Lead","Converted","52","5000+","Media","Founder","LATAM","Call","True","vcweur@example.com","+1-644-881-4085","EN-019","2025-07-01T09:36:55"
"L0002437","2025-06-12T16:04:13","Website","CMP0030","Campaign Qualified","Converted","57","5000+","E‑commerce","Engineer","US","Call","True","oybygo@example.com","+1-446-608-8858","EN-001","2025-08-26T11:07:38"
"L0002438","2025-05-28T06:28:21","Event","CMP0022","Cold Lead","Open","76","51-200","HealthTech","Marketing Manager","MEA","Ads","False","rxprjx@example.com","+1-662-910-4028","EN-017","2025-07-05T04:51:04"
"L0002439","2025-06-18T08:29:11","Google Ads","CMP0019","Cold Lead","New","51","1-10","FinTech","CMO","LATAM","Call","False","zdfmib@example.com","+1-528-210-1727","EN-020","2025-08-19T18:05:26"
"L0002440","2025-05-05T13:50:28","Google Ads","CMP0020","Cold Lead","Qualified","27","11-50","Retail","Procurement","EU","Web","False","gyuwcj@example.com","+1-935-692-4710","EN-008","2025-06-15T22:49:17"
"L0002441","2025-08-09T21:58:27","Website","CMP0013","General Inquiry","New","94","11-50","EdTech","Procurement","India","Email","True","rokqsg@example.com","+1-770-570-9975","EN-012","2025-08-27T12:03:26"
"L0002442","2025-07-04T07:30:14","Event","CMP0001","Campaign Qualified","Qualified","87","1-10","Manufacturing","Engineer","APAC","Ads","False","oipahj@example.com","+1-945-907-8638","EN-001","2025-07-22T15:23:34"
"L0002443","2025-05-27T03:35:46","Website","CMP0024","Cold Lead","Open","34","1001-5000","SaaS","CMO","APAC","Ads","True","xpzgby@example.com","+1-413-380-1102","EN-009","2025-06-06T10:11:28"
"L0002444","2025-05-11T03:26:35","Website","CMP0016","Campaign Qualified","Qualified","73","1-10","FinTech","Procurement","MEA","Social","True","ivijze@example.com","+1-419-674-1914","EN-002","2025-08-15T01:02:47"
"L0002445","2025-08-26T21:59:13","Referral","CMP0030","General Inquiry","Qualified","49","11-50","SaaS","CMO","EU","Ads","True","mlvqex@example.com","+1-700-492-7846","EN-006","2025-08-27T05:10:14"
"L0002446","2025-06-10T08:53:56","Website","CMP0012","Cold Lead","Qualified","65","1001-5000","FinTech","Engineer","LATAM","Ads","False","ykbyps@example.com","+1-812-233-5979","EN-010","2025-06-17T15:51:36"
"L0002447","2025-06-27T23:21:04","Referral","CMP0030","Campaign Qualified","Open","65","11-50","Media","Procurement","India","Social","False","yyujli@example.com","+1-709-647-7843","EN-019","2025-08-01T17:47:21"
"L0002448","2025-07-02T18:29:33","Google Ads","CMP0016","Cold Lead","New","55","1001-5000","Retail","Marketing Manager","US","SMS","False","pukhic@example.com","+1-799-856-1085","EN-011","2025-07-16T02:32:15"
"L0002449","2025-07-04T08:19:48","Referral","CMP0015","Campaign Qualified","Unqualified","44","201-1000","EdTech","Sales Lead","LATAM","SMS","True","jwouhk@example.com","+1-206-909-7385","EN-008","2025-08-22T14:14:01"
"L0002450","2025-06-05T15:21:32","Google Ads","CMP0002","Cold Lead","New","46","11-50","Media","Marketing Manager","US","Call","True","eqeict@example.com","+1-429-774-1204","EN-006","2025-08-01T00:50:20"
"L0002451","2025-06-24T16:51:05","LinkedIn","CMP0027","Campaign Qualified","Converted","41","11-50","Media","Sales Lead","EU","Ads","True","cwngwq@example.com","+1-522-886-2598","EN-005","2025-08-21T16:49:51"
"L0002452","2025-07-03T20:20:51","LinkedIn","CMP0025","Cold Lead","Open","43","5000+","Manufacturing","CMO","India","Social","False","nroqpp@example.com","+1-970-268-8098","EN-019","2025-08-06T13:57:36"
"L0002453","2025-06-13T06:30:47","Outbound","CMP0030","Cold Lead","Qualified","58","5000+","Manufacturing","CMO","EU","Web","True","mrczob@example.com","+1-761-291-9135","EN-010","2025-08-25T11:36:35"
"L0002454","2025-08-20T16:27:58","Referral","CMP0025","Campaign Qualified","New","45","1001-5000","Retail","CMO","EU","SMS","True","opcwia@example.com","+1-888-969-6279","EN-020","2025-08-25T09:55:07"
"L0002455","2025-05-20T19:18:41","Google Ads","CMP0015","General Inquiry","Converted","73","1-10","SaaS","Engineer","APAC","Web","False","jngrhp@example.com","+1-479-372-2458","EN-001","2025-07-17T23:57:25"
"L0002456","2025-06-01T15:12:49","Website","CMP0017","General Inquiry","Unqualified","89","1001-5000","FinTech","Procurement","India","SMS","False","hamlia@example.com","+1-582-518-2956","EN-011","2025-08-26T17:47:35"
"L0002457","2025-05-24T10:57:21","Google Ads","CMP0019","Campaign Qualified","Open","48","201-1000","Media","Founder","MEA","Web","False","rawkxl@example.com","+1-482-315-4461","EN-012","2025-08-11T17:00:43"
"L0002458","2025-05-20T12:43:04","Website","CMP0018","Campaign Qualified","Unqualified","64","11-50","Retail","Procurement","APAC","Ads","True","vnembk@example.com","+1-834-334-3235","EN-014","2025-06-10T23:18:31"
"L0002459","2025-07-12T17:42:31","LinkedIn","CMP0022","Cold Lead","New","69","1-10","Retail","Founder","LATAM","Call","True","mdasjc@example.com","+1-340-227-5240","EN-012","2025-08-10T04:51:50"
"L0002460","2025-07-14T12:21:35","Google Ads","CMP0011","General Inquiry","Open","69","5000+","EdTech","Procurement","APAC","Social","True","iqlfjw@example.com","+1-911-938-5400","EN-019","2025-08-17T03:25:29"
"L0002461","2025-05-17T12:13:58","Website","CMP0018","Cold Lead","Unqualified","61","1001-5000","Media","Founder","US","Web","True","curscs@example.com","+1-439-684-6337","EN-006","2025-06-26T23:44:27"
